Overgrow; Unburden,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,65,Wood Gecko Pokemon,45,0.9,50,Grovyle,88.1,253,85,65,95,grass,,21.6,3,0,45
Overgrow; Unburden,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,110,Forest Pokemon,75,1.7,70,Sceptile,88.1,254,145,85,145,grass,,52.2,3,0,45
Blaze; Speed Boost,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,60,Chick Pokemon,40,0.4,45,Torchic,88.1,255,70,50,45,fire,,2.5,3,0,45
Blaze; Speed Boost,0.25,0.5,1,1,1,1,0.5,2,1,0.5,2,0.5,1,1,2,1,0.5,2,85,Young Fowl Pokemon,60,0.9,60,Combusken,88.1,256,85,60,55,fire,fighting,19.5,3,0,45
Blaze; Speed Boost,0.25,0.5,1,1,1,1,0.5,2,1,0.5,2,0.5,1,1,2,1,0.5,2,160,Blaze Pokemon,80,1.9,80,Blaziken,88.1,257,130,80,100,fire,fighting,52,3,0,45
Torrent; Damp,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,70,Mud Fish Pokemon,50,0.4,50,Mudkip,88.1,258,50,50,40,water,,7.6,3,0,45
Torrent; Damp,1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1,85,Mud Fish Pokemon,70,0.7,70,Marshtomp,88.1,259,60,70,50,water,ground,28,3,0,45
Torrent; Damp,1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1,150,Mud Fish Pokemon,110,1.5,100,Swampert,88.1,260,95,110,70,water,ground,81.9,3,0,45
Run Away; Quick Feet; Rattled,2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,55,Bite Pokemon,35,0.5,35,Poochyena,50,261,30,30,35,dark,,13.6,3,0,255
Intimidate; Quick Feet; Moxie,2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,90,Bite Pokemon,70,1,70,Mightyena,50,262,60,60,70,dark,,37,3,0,127
Pickup; Gluttony; Quick Feet,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,30,Tiny Racoon Pokemon,41,0.4,38,Zigzagoon,50,263,30,41,60,normal,,17.5,3,0,255
Pickup; Gluttony; Quick Feet,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,70,Rush Pokemon,61,0.5,78,Linoone,50,264,50,61,100,normal,,32.5,3,0,90
Shield Dust; Run Away,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,45,Worm Pokemon,35,0.3,45,Wurmple,50,265,20,30,20,bug,,3.6,3,0,255
Shed Skin,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,35,Cocoon Pokemon,55,0.6,50,Silcoon,50,266,25,25,15,bug,,10,3,0,120
Swarm; Rivalry,0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,70,Butterfly Pokemon,50,1,60,Beautifly,50,267,100,50,65,bug,flying,28.4,3,0,45
Shed Skin,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,35,Cocoon Pokemon,55,0.7,50,Cascoon,50,268,25,25,15,bug,,11.5,3,0,120
Shield Dust; Compoundeyes,0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,50,Poison Moth Pokemon,70,1.2,60,Dustox,50,269,50,90,65,bug,poison,31.6,3,0,45
Swift Swim; Rain Dish; Own Tempo,2,1,1,1,1,1,1,2,1,1,0.5,1,1,2,1,1,0.5,0.25,30,Water Weed Pokemon,30,0.5,40,Lotad,50,270,40,50,30,water,grass,2.6,3,0,255
Swift Swim; Rain Dish; Own Tempo,2,1,1,1,1,1,1,2,1,1,0.5,1,1,2,1,1,0.5,0.25,50,Jolly Pokemon,50,1.2,60,Lombre,50,271,60,70,50,water,grass,32.5,3,0,120
Swift Swim; Rain Dish; Own Tempo,2,1,1,1,1,1,1,2,1,1,0.5,1,1,2,1,1,0.5,0.25,70,Carefree Pokemon,70,1.5,80,Ludicolo,50,272,90,100,70,water,grass,55,3,0,45
Chlorophyll; Early Bird; Pickpocket,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,40,Acorn Pokemon,50,0.5,40,Seedot,50,273,30,30,30,grass,,4,3,0,255
Chlorophyll; Early Bird; Pickpocket,4,0.5,1,0.5,2,2,2,2,0.5,0.5,0.5,2,1,2,0,1,1,0.5,70,Wily Pokemon,40,1,70,Nuzleaf,50,274,60,40,60,grass,dark,28,3,0,120
Chlorophyll; Early Bird; Pickpocket,4,0.5,1,0.5,2,2,2,2,0.5,0.5,0.5,2,1,2,0,1,1,0.5,100,Wickid Pokemon,60,1.3,90,Shiftry,50,275,90,60,80,grass,dark,59.6,3,0,45
Guts; Scrappy,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,55,TinySwallow Pokemon,30,0.3,40,Taillow,50,276,30,30,85,normal,flying,2.3,3,0,200
Guts; Scrappy,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,85,Swallow Pokemon,60,0.7,60,Swellow,50,277,75,50,125,normal,flying,19.8,3,0,45
Keen Eye; Hydration; Rain Dish,0.5,1,1,4,1,0.5,0.5,1,1,1,0,1,1,1,1,2,0.5,0.5,30,Seagull Pokemon,30,0.6,40,Wingull,50,278,55,30,85,water,flying,9.5,3,0,190
Keen Eye; Drizzle; Rain Dish,0.5,1,1,4,1,0.5,0.5,1,1,1,0,1,1,1,1,2,0.5,0.5,50,Water Bird Pokemon,100,1.2,60,Pelipper,50,279,95,70,65,water,flying,28,3,0,45
Synchronize; Trace; Telepathy,1,1,0,1,1,0.25,1,1,2,1,1,1,1,2,0.5,1,2,1,25,Feeling Pokemon,25,0.4,28,Ralts,50,280,45,35,40,psychic,fairy,6.6,3,0,235
Synchronize; Trace; Telepathy,1,1,0,1,1,0.25,1,1,2,1,1,1,1,2,0.5,1,2,1,35,Emotion Pokemon,35,0.8,38,Kirlia,50,281,65,55,50,psychic,fairy,20.2,3,0,120
Synchronize; Trace; Telepathy,1,1,0,1,1,0.25,1,1,2,1,1,1,1,2,0.5,1,2,1,85,Embrace Pokemon,65,1.6,68,Gardevoir,50,282,165,135,100,psychic,fairy,48.4,3,0,45
Swift Swim; Rain Dish,1,1,1,2,1,0.5,1,2,1,1,0.5,0.5,1,1,1,2,0.5,0.5,30,Pond Skater Pokemon,32,0.5,40,Surskit,50,283,50,52,65,bug,water,1.7,3,0,200
Intimidate; Unnerve,0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,60,Eyeball Pokemon,62,0.8,70,Masquerain,50,284,100,82,80,bug,flying,3.6,3,0,75
Effect Spore; Poison Heal; Quick Feet,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,40,Mushroom Pokemon,60,0.4,60,Shroomish,50,285,40,60,35,grass,,4.5,3,0,255
Effect Spore; Poison Heal; Technician,1,0.5,1,0.5,2,1,2,4,1,0.5,0.5,2,1,2,2,0.5,1,0.5,130,Mushroom Pokemon,80,1.2,60,Breloom,50,286,60,60,70,grass,fighting,39.2,3,0,90
Truant,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,60,Slacker Pokemon,60,0.8,60,Slakoth,50,287,35,35,30,normal,,24,3,0,255
Vital Spirit,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,80,Wild Monkey Pokemon,80,1.4,80,Vigoroth,50,288,55,55,90,normal,,46.5,3,0,120
Truant,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,160,Lazy Pokemon,100,2,150,Slaking,50,289,95,65,100,normal,,130.5,3,0,45
Compoundeyes; Run Away,1,1,1,0,1,0.5,2,2,1,1,0.5,2,1,0.5,1,1,1,2,45,Trainee Pokemon,90,0.5,31,Nincada,50,290,30,30,40,bug,ground,5.5,3,0,255
Speed Boost; Infiltrator,0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,90,Ninja Pokemon,45,0.8,61,Ninjask,50,291,50,50,160,bug,flying,12,3,0,120
Wonder Guard,0.5,2,1,1,1,0,2,2,2,0.5,0.5,1,0,0.5,1,2,1,1,90,Shed Pokemon,45,0.8,1,Shedinja,-1,292,30,30,40,bug,ghost,1.2,3,0,45
Soundproof; Rattled,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,51,Whisper Pokemon,23,0.6,64,Whismur,50,293,51,23,28,normal,,16.3,3,0,190
Soundproof; Scrappy,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,71,Big Voice Pokemon,43,1,84,Loudred,50,294,71,43,48,normal,,40.5,3,0,120
Soundproof; Scrappy,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,91,Loud Noise Pokemon,63,1.5,104,Exploud,50,295,91,73,68,normal,,84,3,0,45
Thick Fat; Guts; Sheer Force,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,60,Guts Pokemon,30,1,72,Makuhita,75.4,296,20,30,25,fighting,,86.4,3,0,180
Thick Fat; Guts; Sheer Force,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,120,Arm Thrust Pokemon,60,2.3,144,Hariyama,75.4,297,40,60,50,fighting,,253.8,3,0,200
Thick Fat; Huge Power; Sap Sipper,0.5,0.5,0,1,1,1,1,1,0,1,1,1,1,2,1,1,2,1,20,Polka Dot Pokemon,40,0.2,50,Azurill,24.6,298,20,40,20,normal,fairy,2,3,0,150
Sturdy; Magnet Pull; Sand Force,1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2,45,Compass Pokemon,135,1,30,Nosepass,50,299,45,90,30,rock,,97,3,0,255
Cute Charm; Normalize; Wonder Skin ,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,45,Kitten Pokemon,45,0.6,50,Skitty,24.6,300,35,35,50,normal,,11,3,0,255
Cute Charm; Normalize; Wonder Skin ,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,65,Prim Pokemon,65,1.1,70,Delcatty,24.6,301,55,55,90,normal,,32.6,3,0,60
Keen Eye; Stall; Prankster,1,1,1,1,2,0,1,1,1,1,1,1,0,0.5,0,1,1,1,85,Darkness Pokemon,125,0.5,50,Sableye,50,302,85,115,20,dark,ghost,11,3,0,45
Hyper Cutter; Intimidate; Sheer Force,0.25,0.5,0,1,0.5,1,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,1,1,105,Deceiver Pokemon,125,0.6,50,Mawile,50,303,55,95,50,steel,fairy,11.5,3,0,45
Sturdy; Rock Head; Heavy Metal,0.5,1,0.5,1,0.5,4,1,0.25,1,1,4,0.5,0.25,0,0.5,0.5,1,2,70,Iron Armor Pokemon,100,0.4,50,Aron,50,304,40,40,30,steel,rock,60,3,0,180
Sturdy; Rock Head; Heavy Metal,0.5,1,0.5,1,0.5,4,1,0.25,1,1,4,0.5,0.25,0,0.5,0.5,1,2,90,Iron Armor Pokemon,140,0.9,60,Lairon,50,305,50,50,40,steel,rock,120,3,0,90
Sturdy; Rock Head; Heavy Metal,0.5,1,0.5,1,0.5,4,1,0.25,1,1,4,0.5,0.25,0,0.5,0.5,1,2,140,Iron Armor Pokemon,230,2.1,70,Aggron,50,306,60,80,50,steel,rock,360,3,0,45
Pure Power; Telepathy,1,1,1,1,2,0.5,1,2,2,1,1,1,1,1,1,0.5,1,1,40,Meditate Pokemon,55,0.6,30,Meditite,50,307,40,55,60,fighting,psychic,11.2,3,0,180
Pure Power; Telepathy,1,1,1,1,2,0.5,1,2,2,1,1,1,1,1,1,0.5,1,1,100,Meditate Pokemon,85,1.3,60,Medicham,50,308,80,85,100,fighting,psychic,31.5,3,0,90
Static; Lightningrod; Minus,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,45,Lightning Pokemon,40,0.6,40,Electrike,50,309,65,40,65,electric,,15.2,3,0,120
Static; Lightningrod; Minus,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,75,Discharge Pokemon,80,1.5,70,Manectric,50,310,135,80,135,electric,,40.2,3,0,45
Plus; Lightningrod,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,50,Cheering Pokemon,40,0.4,60,Plusle,50,311,85,75,95,electric,,4.2,3,0,200
Minus; Volt Absorb,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,40,Cheering Pokemon,50,0.4,60,Minun,50,312,75,85,95,electric,,4.2,3,0,200
Illuminate; Swarm; Prankster,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,73,Firefly Pokemon,75,0.7,65,Volbeat,100,313,47,85,85,bug,,17.7,3,0,150
Oblivious; Tinted Lens; Prankster,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,47,Firefly Pokemon,75,0.6,65,Illumise,0,314,73,85,85,bug,,17.7,3,0,150
Natural Cure; Poison Point; Leaf Guard,1,1,1,0.5,0.5,0.5,2,2,1,0.25,1,2,1,1,2,1,1,0.5,60,Thorn Pokemon,45,0.3,50,Roselia,50,315,100,80,65,grass,poison,2,3,0,150
Liquid Ooze; Sticky Hold; Gluttony,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,43,Stomach Pokemon,53,0.4,70,Gulpin,50,316,43,53,40,poison,,10.3,3,0,225
Liquid Ooze; Sticky Hold; Gluttony,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,73,Poison Bag Pokemon,83,1.7,100,Swalot,50,317,73,83,55,poison,,80,3,0,75
Rough Skin; Speed Boost,2,0.5,1,2,2,2,0.5,1,0.5,2,1,0.5,1,1,0,1,0.5,0.5,90,Savage Pokemon,20,0.8,45,Carvanha,50,318,65,20,65,water,dark,20.8,3,0,225
Rough Skin; Speed Boost,2,0.5,1,2,2,2,0.5,1,0.5,2,1,0.5,1,1,0,1,0.5,0.5,140,Brutal Pokemon,70,1.8,70,Sharpedo,50,319,110,65,105,water,dark,88.8,3,0,60
Water Veil; Oblivious; Pressure,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,70,Ball Whale Pokemon,35,2,130,Wailmer,50,320,70,35,60,water,,130,3,0,125
Water Veil; Oblivious; Pressure,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,90,Float Whale Pokemon,45,14.5,170,Wailord,50,321,90,45,60,water,,398,3,0,60
Oblivious; Simple; Own Tempo,0.5,1,1,0,0.5,1,0.5,1,1,1,2,1,1,0.5,1,1,0.5,4,60,Numb Pokemon,40,0.7,60,Numel,50,322,65,45,35,fire,ground,24,3,0,255
Magma Armor; Solid Rock; Anger Point,0.5,1,1,0,0.5,1,0.5,1,1,1,2,1,1,0.5,1,1,0.5,4,120,Eruption Pokemon,100,1.9,70,Camerupt,50,323,145,105,20,fire,ground,220,3,0,150
White Smoke; Drought; Shell Armor,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,85,Coal Pokemon,140,0.5,70,Torkoal,50,324,85,70,20,fire,,80.4,3,0,90
Thick Fat; Own Tempo; Gluttony,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,25,Bounce Pokemon,35,0.7,60,Spoink,50,325,70,80,60,psychic,,30.6,3,0,255
Thick Fat; Own Tempo; Gluttony,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,45,Manipulate Pokemon,65,0.9,80,Grumpig,50,326,90,110,80,psychic,,71.5,3,0,60
Own Tempo; Tangled Feet; Contrary,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,60,Spot Panda Pokemon,60,1.1,60,Spinda,50,327,60,60,60,normal,,5,3,0,255
Hyper Cutter; Arena Trap; Sheer Force,1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,100,Ant Pit Pokemon,45,0.7,45,Trapinch,50,328,45,45,10,ground,,15,3,0,255
Levitate,1,1,2,0,2,1,0.5,1,1,1,1,4,1,0.5,1,0.5,1,1,70,Vibration Pokemon,50,1.1,50,Vibrava,50,329,50,50,70,ground,dragon,15.3,3,0,120
Levitate,1,1,2,0,2,1,0.5,1,1,1,1,4,1,0.5,1,0.5,1,1,100,Mystic Pokemon,80,2,80,Flygon,50,330,80,80,100,ground,dragon,82,3,0,45
Sand Veil; Water Absorb,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,85,Cactus Pokemon,40,0.4,50,Cacnea,50,331,85,40,35,grass,,51.3,3,0,190
Sand Veil; Water Absorb,4,0.5,1,0.5,2,2,2,2,0.5,0.5,0.5,2,1,2,0,1,1,0.5,115,Scarecrow Pokemon,60,1.3,70,Cacturne,50,332,115,60,55,grass,dark,77.4,3,0,60
Natural Cure; Cloud Nine,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,40,Cotton Bird Pokemon,60,0.4,45,Swablu,50,333,40,75,50,normal,flying,1.2,3,0,255
Natural Cure; Cloud Nine,0.5,1,2,1,2,0.5,0.5,1,1,0.25,0,4,1,1,1,2,1,0.5,110,Humming Pokemon,110,1.1,75,Altaria,50,334,110,105,80,dragon,flying,20.6,3,0,45
Immunity; Toxic Boost,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,115,Cat Ferret Pokemon,60,1.3,73,Zangoose,50,335,60,60,90,normal,,40.3,3,0,90
Shed Skin; Infiltrator,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,100,Fang Snake Pokemon,60,2.7,73,Seviper,50,336,100,60,65,poison,,52.5,3,0,90
Levitate,2,2,1,1,1,1,0.5,0.5,2,2,2,1,0.5,0.5,0.5,1,2,2,55,Meteorite Pokemon,65,1,90,Lunatone,-1,337,95,85,70,rock,psychic,168,3,0,45
Levitate,2,2,1,1,1,1,0.5,0.5,2,2,2,1,0.5,0.5,0.5,1,2,2,95,Meteorite Pokemon,85,1.2,90,Solrock,-1,338,55,65,70,rock,psychic,154,3,0,45
Oblivious; Anticipation; Hydration,1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1,48,Whiskers Pokemon,43,0.4,50,Barboach,50,339,46,41,60,water,ground,1.9,3,0,190
Oblivious; Anticipation; Hydration,1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1,78,Whiskers Pokemon,73,0.9,110,Whiscash,50,340,76,71,60,water,ground,23.6,3,0,75
Hyper Cutter; Shell Armor; Adaptability,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,80,Ruffian Pokemon,65,0.6,43,Corphish,50,341,50,35,35,water,,11.5,3,0,205
Hyper Cutter; Shell Armor; Adaptability,2,0.5,1,2,2,2,0.5,1,0.5,2,1,0.5,1,1,0,1,0.5,0.5,120,Rogue Pokemon,85,1.1,63,Crawdaunt,50,342,90,55,55,water,dark,32.8,3,0,155
Levitate,2,2,1,0,1,0.5,1,1,2,2,1,2,1,0.5,0.5,0.5,1,2,40,Clay Doll Pokemon,55,0.5,40,Baltoy,-1,343,40,70,55,ground,psychic,21.5,3,0,255
Levitate,2,2,1,0,1,0.5,1,1,2,2,1,2,1,0.5,0.5,0.5,1,2,70,Clay Doll Pokemon,105,1.5,60,Claydol,-1,344,70,120,75,ground,psychic,108,3,0,90
Suction Cups; Storm Drain,2,1,1,0.5,1,2,1,1,1,1,1,2,0.5,1,1,1,2,1,41,Sea Lily Pokemon,77,1,66,Lileep,88.1,345,61,87,23,rock,grass,23.8,3,0,45
Suction Cups; Storm Drain,2,1,1,0.5,1,2,1,1,1,1,1,2,0.5,1,1,1,2,1,81,Barnacle Pokemon,97,1.5,86,Cradily,88.1,346,81,107,43,rock,grass,60.4,3,0,45
Battle Armor; Swift Swim,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,2,2,2,95,Old Shrimp Pokemon,50,0.7,45,Anorith,88.1,347,40,50,75,rock,bug,12.5,3,0,45
Battle Armor; Swift Swim,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,2,2,2,125,Plate Pokemon,100,1.5,75,Armaldo,88.1,348,70,80,45,rock,bug,68.2,3,0,45
Swift Swim; Oblivious; Adaptability,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,15,Fish Pokemon,20,0.6,20,Feebas,50,349,10,55,80,water,,7.4,3,0,255
Marvel Scale; Competitive; Cute Charm,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,60,Tender Pokemon,79,6.2,95,Milotic,50,350,100,125,81,water,,162,3,0,60
Forecast,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,70,Weather Pokemon,70,0.3,70,Castform,50,351,70,70,70,normal,,0.8,3,0,45
Color Change; Protean,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,90,Color Swap Pokemon,70,1,60,Kecleon,50,352,60,120,40,normal,,22,3,0,200
Insomnia; Frisk; Cursed Body,0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1,75,Puppet Pokemon,35,0.6,44,Shuppet,50,353,63,33,45,ghost,,2.3,3,0,225
Insomnia; Frisk; Cursed Body,0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1,165,Marionette Pokemon,75,1.1,64,Banette,50,354,93,83,75,ghost,,12.5,3,0,45
Levitate; Frisk,0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1,40,Requiem Pokemon,90,0.8,20,Duskull,50,355,30,90,25,ghost,,15,3,0,190
Pressure; Frisk,0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1,70,Beckon Pokemon,130,1.6,40,Dusclops,50,356,60,130,25,ghost,,30.6,3,0,90
Chlorophyll; Solar Power; Harvest,1,1,1,1,1,0.5,2,2,1,0.25,0,4,1,2,1,2,1,0.5,68,Fruit Pokemon,83,2,99,Tropius,50,357,72,87,51,grass,flying,100,3,0,200
Levitate,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,50,Wind Chime Pokemon,80,0.6,75,Chimecho,50,358,95,90,65,psychic,,1,3,0,45
Pressure; Super Luck; Justified,2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,150,Disaster Pokemon,60,1.2,65,Absol,50,359,115,60,115,dark,,47,3,0,30
Shadow Tag; Telepathy,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,23,Bright Pokemon,48,0.6,95,Wynaut,50,360,23,48,23,psychic,,14,3,0,125
Inner Focus; Ice Body; Moody,1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,50,Snow Hat Pokemon,50,0.7,50,Snorunt,50,361,50,50,50,ice,,16.8,3,0,190
Inner Focus; Ice Body; Moody,1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,120,Face Pokemon,80,1.5,80,Glalie,50,362,120,80,100,ice,,256.5,3,0,75
Thick Fat; Ice Body; Oblivious,1,1,1,2,1,2,1,1,1,2,1,0.25,1,1,1,2,1,0.5,40,Clap Pokemon,50,0.8,70,Spheal,50,363,55,50,25,ice,water,39.5,3,0,255
Thick Fat; Ice Body; Oblivious,1,1,1,2,1,2,1,1,1,2,1,0.25,1,1,1,2,1,0.5,60,Ball Roll Pokemon,70,1.1,90,Sealeo,50,364,75,70,45,ice,water,87.6,3,0,120
Thick Fat; Ice Body; Oblivious,1,1,1,2,1,2,1,1,1,2,1,0.25,1,1,1,2,1,0.5,80,Ice Break Pokemon,90,1.4,110,Walrein,50,365,95,90,65,ice,water,150.6,3,0,45
Shell Armor; Rattled,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,64,Bivalve Pokemon,85,0.4,35,Clamperl,50,366,74,55,32,water,,52.5,3,0,255
Swift Swim; Water Veil,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,104,Deep Sea Pokemon,105,1.7,55,Huntail,50,367,94,75,52,water,,27,3,0,60
Swift Swim; Hydration,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,84,South Sea Pokemon,105,1.8,55,Gorebyss,50,368,114,75,52,water,,22.6,3,0,60
Swift Swim; Rock Head; Sturdy,1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,90,Longevity Pokemon,130,1,100,Relicanth,88.1,369,45,65,55,water,rock,23.4,3,0,25
Swift Swim; Hydration,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,30,Rendezvous Pokemon,55,0.6,43,Luvdisc,24.6,370,40,65,97,water,,8.7,3,0,225
Rock Head; Sheer Force,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,75,Rock Head Pokemon,60,0.6,45,Bagon,50,371,40,30,50,dragon,,42.1,3,0,45
Rock Head; Overcoat,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,95,Endurance Pokemon,100,1.1,65,Shelgon,50,372,60,50,50,dragon,,110.5,3,0,45
Intimidate; Moxie,0.5,1,2,1,2,0.5,0.5,1,1,0.25,0,4,1,1,1,2,1,0.5,145,Dragon Pokemon,130,1.5,95,Salamence,50,373,120,90,120,dragon,flying,102.6,3,0,45
Clear Body; Light Metal,1,2,0.5,1,0.5,1,2,0.5,2,0.5,2,0.5,0.5,0,0.25,0.5,0.5,1,55,Iron Ball Pokemon,80,0.6,40,Beldum,-1,374,35,60,30,steel,psychic,95.2,3,0,3
Clear Body; Light Metal,1,2,0.5,1,0.5,1,2,0.5,2,0.5,2,0.5,0.5,0,0.25,0.5,0.5,1,75,Iron Claw Pokemon,100,1.2,60,Metang,-1,375,55,80,50,steel,psychic,202.5,3,0,3
Clear Body; Light Metal,1,2,0.5,1,0.5,1,2,0.5,2,0.5,2,0.5,0.5,0,0.25,0.5,0.5,1,145,Iron Leg Pokemon,150,1.6,80,Metagross,-1,376,105,110,110,steel,psychic,550,3,0,3
Clear Body; Sturdy,1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2,100,Rock Peak Pokemon,200,1.7,80,Regirock,-1,377,50,100,50,rock,,230,3,1,3
Clear Body; Ice Body,1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,50,Iceberg Pokemon,100,1.8,80,Regice,-1,378,100,200,50,ice,,175,3,1,3
Clear Body; Light Metal,0.5,1,0.5,1,0.5,2,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,0.5,1,75,Iron Pokemon,150,1.9,80,Registeel,-1,379,75,150,50,steel,,205,3,1,3
Levitate,2,2,2,0.5,2,0.5,0.5,1,2,0.5,1,2,1,1,0.5,1,1,0.5,100,Eon Pokemon,120,1.4,80,Latias,0,380,140,150,110,dragon,psychic,40,3,1,3
Levitate,2,2,2,0.5,2,0.5,0.5,1,2,0.5,1,2,1,1,0.5,1,1,0.5,130,Eon Pokemon,100,2,80,Latios,100,381,160,120,110,dragon,psychic,60,3,1,3
